date,cc,state,announced,mediator_nego,enforcement,state_prev,mediator_prev,enf_prev,resilience_index
2000-05-01,522,0,0,1.0,0.0,0.0,1.0,0.0,4
2000-06-01,522,0,0,1.0,0.0,0.0,1.0,0.0,5
2000-07-01,522,0,0,1.0,0.0,0.0,1.0,0.0,6
2000-08-01,522,0,0,1.0,0.0,0.0,1.0,0.0,7
2000-09-01,522,0,0,1.0,0.0,0.0,1.0,0.0,8
2000-10-01,522,0,0,1.0,0.0,0.0,1.0,0.0,9
2000-11-01,522,0,0,1.0,0.0,0.0,1.0,0.0,10
2000-12-01,522,0,0,1.0,0.0,0.0,1.0,0.0,11
2001-01-01,522,0,0,1.0,0.0,0.0,1.0,0.0,12
2001-02-01,522,0,0,1.0,0.0,0.0,1.0,0.0,13
2001-03-01,522,0,0,1.0,0.0,0.0,1.0,0.0,14
2001-04-01,522,0,0,1.0,0.0,0.0,1.0,0.0,15
2001-05-01,522,0,0,1.0,0.0,0.0,1.0,0.0,16
1989-05-01,530,0,1,0.0,0.0,,,,1
1989-06-01,530,0,0,0.0,0.0,0.0,0.0,0.0,2
1989-07-01,530,0,0,0.0,0.0,0.0,0.0,0.0,3
1989-03-01,540,0,1,0.0,0.0,,,,1
1989-04-01,540,0,0,0.0,0.0,0.0,0.0,0.0,2
1989-05-01,540,0,0,0.0,0.0,0.0,0.0,0.0,3
1989-06-01,540,0,1,1.0,0.0,0.0,0.0,0.0,4
1989-07-01,540,0,0,1.0,0.0,0.0,1.0,0.0,5
1989-08-01,540,0,0,1.0,0.0,0.0,1.0,0.0,6
1989-09-01,540,1,0,0.0,0.0,0.0,1.0,0.0,0
1989-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1989-11-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1989-12-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-11-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-12-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-05-01,540,0,1,1.0,0.0,1.0,0.0,0.0,1
1991-06-01,540,1,0,0.0,0.0,0.0,1.0,0.0,0
1991-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-11-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1991-12-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1992-10-01,540,0,1,1.0,2.0,1.0,0.0,0.0,1
1992-11-01,540,0,1,1.0,2.0,0.0,1.0,2.0,2
1992-12-01,540,1,0,0.0,0.0,0.0,1.0,2.0,0
1993-01-01,540,0,1,1.0,0.0,1.0,0.0,0.0,1
1993-02-01,540,1,0,0.0,0.0,0.0,1.0,0.0,0
1993-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-11-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1993-12-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1994-11-01,540,0,1,1.0,2.0,1.0,0.0,0.0,1
1994-12-01,540,1,0,0.0,0.0,0.0,1.0,2.0,0
1995-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1995-09-01,540,0,1,0.0,0.0,1.0,0.0,0.0,1
1995-10-01,540,0,0,0.0,0.0,0.0,0.0,0.0,2
1995-11-01,540,0,0,0.0,0.0,0.0,0.0,0.0,3
1995-12-01,540,0,0,0.0,0.0,0.0,0.0,0.0,4
1996-01-01,540,0,1,0.0,0.0,0.0,0.0,0.0,5
1996-02-01,540,0,0,0.0,0.0,0.0,0.0,0.0,6
1996-03-01,540,1,0,0.0,0.0,0.0,0.0,0.0,0
1996-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-11-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1996-12-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-11-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1997-12-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-11-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1998-12-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-11-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
1999-12-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-11-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2000-12-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-03-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-04-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-05-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-06-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-07-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-08-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-09-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-10-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-11-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2001-12-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-01-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-02-01,540,1,0,0.0,0.0,1.0,0.0,0.0,0
2002-03-01,540,0,1,0.0,0.0,1.0,0.0,0.0,1
2002-04-01,540,0,0,0.0,0.0,0.0,0.0,0.0,2
1989-04-01,541,0,1,0.0,0.0,,,,1
1989-05-01,541,1,0,0.0,0.0,0.0,0.0,0.0,0
1989-06-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1989-07-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1989-08-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1989-09-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1989-10-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1989-11-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1989-12-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-01-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-02-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-03-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-04-01,541,0,1,0.0,0.0,1.0,0.0,0.0,1
1990-05-01,541,1,0,0.0,0.0,0.0,0.0,0.0,0
1990-06-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-07-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-08-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-09-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-10-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-11-01,541,1,0,0.0,0.0,1.0,0.0,0.0,0
1990-12-01,541,0,1,1.0,0.0,1.0,0.0,0.0,1
1991-01-01,541,0,0,1.0,0.0,0.0,1.0,0.0,2
1991-02-01,541,0,1,1.0,0.0,0.0,1.0,0.0,3
1991-03-01,541,0,1,0.0,0.0,0.0,1.0,0.0,4
1991-04-01,541,0,0,0.0,0.0,0.0,0.0,0.0,5
1991-05-01,541,0,0,1.0,0.0,0.0,0.0,0.0,6
1991-06-01,541,0,0,1.0,0.0,0.0,1.0,0.0,7
1991-07-01,541,0,0,1.0,0.0,0.0,1.0,0.0,8
1991-08-01,541,0,0,1.0,0.0,0.0,1.0,0.0,9
1991-09-01,541,0,0,1.0,0.0,0.0,1.0,0.0,10
1991-10-01,541,0,1,1.0,0.0,0.0,1.0,0.0,11
1991-11-01,541,0,0,1.0,0.0,0.0,1.0,0.0,12
1991-12-01,541,0,1,0.0,0.0,0.0,1.0,0.0,13
1992-01-01,541,0,0,1.0,0.0,0.0,0.0,0.0,14
1992-02-01,541,0,0,1.0,0.0,0.0,1.0,0.0,15
1992-03-01,541,0,0,1.0,0.0,0.0,1.0,0.0,16
1992-04-01,541,0,0,1.0,0.0,0.0,1.0,0.0,17
1992-05-01,541,0,0,1.0,0.0,0.0,1.0,0.0,18
1992-06-01,541,0,0,1.0,0.0,0.0,1.0,0.0,19
1992-07-01,541,0,0,1.0,0.0,0.0,1.0,0.0,20
1992-08-01,541,0,0,1.0,0.0,0.0,1.0,0.0,21
1992-09-01,541,0,0,1.0,0.0,0.0,1.0,0.0,22
1992-10-01,541,0,1,1.0,2.0,0.0,1.0,0.0,23
1992-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,24
1992-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,25
1993-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,26
1993-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,27
1993-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,28
1993-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,29
1993-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,30
1993-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,31
1993-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,32
1993-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,33
1993-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,34
1993-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,35
1993-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,36
1993-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,37
1994-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,38
1994-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,39
1994-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,40
1994-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,41
1994-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,42
1994-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,43
1994-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,44
1994-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,45
1994-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,46
1994-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,47
1994-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,48
1994-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,49
1995-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,50
1995-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,51
1995-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,52
1995-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,53
1995-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,54
1995-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,55
1995-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,56
1995-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,57
1995-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,58
1995-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,59
1995-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,60
1995-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,61
1996-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,62
1996-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,63
1996-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,64
1996-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,65
1996-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,66
1996-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,67
1996-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,68
1996-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,69
1996-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,70
1996-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,71
1996-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,72
1996-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,73
1997-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,74
1997-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,75
1997-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,76
1997-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,77
1997-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,78
1997-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,79
1997-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,80
1997-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,81
1997-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,82
1997-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,83
1997-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,84
1997-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,85
1998-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,86
1998-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,87
1998-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,88
1998-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,89
1998-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,90
1998-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,91
1998-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,92
1998-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,93
1998-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,94
1998-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,95
1998-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,96
1998-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,97
1999-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,98
1999-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,99
1999-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,100
1999-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,101
1999-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,102
1999-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,103
1999-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,104
1999-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,105
1999-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,106
1999-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,107
1999-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,108
1999-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,109
2000-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,110
2000-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,111
2000-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,112
2000-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,113
2000-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,114
2000-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,115
2000-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,116
2000-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,117
2000-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,118
2000-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,119
2000-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,120
2000-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,121
2001-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,122
2001-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,123
2001-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,124
2001-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,125
2001-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,126
2001-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,127
2001-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,128
2001-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,129
2001-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,130
2001-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,131
2001-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,132
2001-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,133
2002-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,134
2002-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,135
2002-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,136
2002-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,137
2002-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,138
2002-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,139
2002-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,140
2002-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,141
2002-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,142
2002-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,143
2002-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,144
2002-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,145
2003-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,146
2003-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,147
2003-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,148
2003-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,149
2003-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,150
2003-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,151
2003-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,152
2003-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,153
2003-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,154
2003-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,155
2003-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,156
2003-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,157
2004-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,158
2004-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,159
2004-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,160
2004-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,161
2004-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,162
2004-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,163
2004-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,164
2004-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,165
2004-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,166
2004-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,167
2004-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,168
2004-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,169
2005-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,170
2005-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,171
2005-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,172
2005-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,173
2005-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,174
2005-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,175
2005-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,176
2005-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,177
2005-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,178
2005-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,179
2005-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,180
2005-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,181
2006-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,182
2006-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,183
2006-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,184
2006-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,185
2006-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,186
2006-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,187
2006-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,188
2006-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,189
2006-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,190
2006-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,191
2006-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,192
2006-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,193
2007-01-01,541,0,0,1.0,2.0,0.0,1.0,2.0,194
2007-02-01,541,0,0,1.0,2.0,0.0,1.0,2.0,195
2007-03-01,541,0,0,1.0,2.0,0.0,1.0,2.0,196
2007-04-01,541,0,0,1.0,2.0,0.0,1.0,2.0,197
2007-05-01,541,0,0,1.0,2.0,0.0,1.0,2.0,198
2007-06-01,541,0,0,1.0,2.0,0.0,1.0,2.0,199
2007-07-01,541,0,0,1.0,2.0,0.0,1.0,2.0,200
2007-08-01,541,0,0,1.0,2.0,0.0,1.0,2.0,201
2007-09-01,541,0,0,1.0,2.0,0.0,1.0,2.0,202
2007-10-01,541,0,0,1.0,2.0,0.0,1.0,2.0,203
2007-11-01,541,0,0,1.0,2.0,0.0,1.0,2.0,204
2007-12-01,541,0,0,1.0,2.0,0.0,1.0,2.0,205
